"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         276,      -11.97305671,      -11.93455279,       -11.6910167,      -12.63983367,      -11.40384308
          0,           0,         277,      -11.97543845,      -11.93744426,       -11.6911466,      -12.63231892,      -11.40627841
          0,           0,         278,      -11.96877519,      -11.92847824,      -11.69101006,      -12.48319003,      -11.39951441
          0,           0,         279,      -11.97035884,      -11.93128229,      -11.69116326,      -12.63691578,      -11.40136083
          0,           0,         280,      -11.97646668,      -11.93881468,      -11.69120651,      -12.68765045,      -11.40732331
          0,           0,         281,      -11.97779372,      -11.94052115,      -11.69118256,      -12.66070781,      -11.40870279
          0,           0,         282,      -11.97350992,      -11.93440621,      -11.69114654,      -12.54443834,       -11.4043415
          0,           0,         283,      -11.97528484,      -11.93591656,      -11.69104242,      -12.50904068,      -11.40613371
          0,           0,         284,       -11.9544042,      -11.90924743,      -11.68967917,      -12.30398785,      -11.38492658
          0,           0,         285,      -11.95467416,      -11.91122279,      -11.69056498,      -12.47833195,      -11.38601112
          0,           0,         286,      -11.96850686,      -11.92795244,      -11.69081869,      -12.57437442,      -11.39935274
          0,           0,         287,      -11.97183782,      -11.93231458,      -11.69092412,      -12.56665106,      -11.40271511
          0,           0,         288,      -11.97499036,      -11.93636745,      -11.69107911,      -12.56623824,      -11.40577226
          0,           0,         289,      -11.97213204,      -11.93371926,      -11.69105949,      -12.65576955,      -11.40298852
          0,           0,         290,       -11.9769676,      -11.93942061,      -11.69098627,      -12.64723544,      -11.40784083
          0,           0,         291,      -11.97841091,      -11.94116791,      -11.69083994,      -12.62075499,      -11.40938352
          0,           0,         292,      -11.97709906,      -11.93920229,       -11.6908412,       -12.5717945,      -11.40804888
          0,           0,         293,      -11.96807884,      -11.92653767,      -11.69057186,      -12.43463575,       -11.3988834
          0,           0,         294,       -11.9704318,      -11.93071616,      -11.69085239,      -12.58526547,      -11.40154626
          0,           0,         295,      -11.97625476,      -11.93817063,      -11.69103875,      -12.65872957,      -11.40713756
          0,           0,         296,      -11.97750948,      -11.94001417,      -11.69110774,      -12.65070717,      -11.40841644
          0,           0,         297,      -11.97264806,      -11.93336416,      -11.69102632,      -12.52817593,      -11.40345502
          0,           0,         298,       -11.9500242,      -11.90344863,      -11.68938992,      -12.27980845,       -11.3805517
          0,           0,         299,      -11.95499357,      -11.91081613,      -11.69044188,      -12.45502587,      -11.38644662
          0,           0,         300,      -11.96876059,      -11.92784095,      -11.69075479,      -12.56343993,      -11.39961657
          0,           0,         301,      -11.97179646,       -11.9322861,      -11.69085834,      -12.55996518,       -11.4026595
          0,           0,         302,      -11.97494458,      -11.93641011,      -11.69098894,      -12.55675399,      -11.40576161
          0,           0,         303,      -11.96200817,      -11.91954403,      -11.69031774,      -12.38049234,      -11.39258556
          0,           0,         304,      -11.96240387,      -11.92156652,      -11.69077681,      -12.55049806,      -11.39349869
          0,           0,         305,      -11.97278224,      -11.93394489,      -11.69096492,      -12.63069466,      -11.40355571
          0,           0,         306,      -11.97495018,      -11.93666209,      -11.69108504,       -12.6183105,      -11.40578644
          0,           0,         307,      -11.96709766,       -11.9262791,        -11.690947,      -12.46346169,      -11.39779337
          0,           0,         308,      -11.96924336,      -11.92979883,      -11.69111501,      -12.62156204,      -11.40025538
          0,           0,         309,       -11.9760725,      -11.93825683,      -11.69116235,      -12.67953782,      -11.40691796
          0,           0,         310,      -11.97748148,      -11.94005976,       -11.6911468,      -12.65291911,      -11.40837945
          0,           0,         311,      -11.97234823,       -11.9328663,      -11.69107217,      -12.52815367,      -11.40314603
          0,           0,         312,      -11.97390803,      -11.93558784,      -11.69106525,      -12.64750472,      -11.40490205
          0,           0,         313,      -11.97802748,      -11.94073828,      -11.69106774,      -12.67231167,      -11.40891694
          0,           0,         314,      -11.97887472,       -11.9418169,      -11.69100566,      -12.64457133,      -11.40979955
          0,           0,         315,      -11.97560723,      -11.93726153,      -11.69097405,      -12.56081757,      -11.40646065
          0,           0,         316,      -11.97712645,      -11.93877687,      -11.69096586,      -12.54007583,       -11.4080004
          0,           0,         317,      -11.96167319,      -11.91825695,      -11.69008356,      -12.35612346,      -11.39231262
          0,           0,         318,      -11.96196317,      -11.92036208,      -11.69075234,      -12.52328078,      -11.39321023
          0,           0,         319,       -11.9720386,      -11.93264638,       -11.6910105,      -12.61373777,      -11.40293874
          0,           0,         320,      -11.97458146,      -11.93593585,      -11.69111895,      -12.61293038,       -11.4054745
          0,           0,         321,      -11.96699361,       -11.9258874,      -11.69084414,      -12.45895125,      -11.39770542
          0,           0,         322,       -11.9320102,      -11.88033928,      -11.68765548,      -12.17327483,      -11.36238567
          0,           0,         323,      -11.93868896,      -11.89041554,      -11.68928199,      -12.34667615,      -11.37037313
          0,           0,         324,      -11.95359442,      -11.91304872,      -11.71992649,       -12.4456744,      -11.38514103
          0,           0,         325,      -11.97185264,      -11.93101292,      -11.70091379,      -12.46622044,      -11.40189431
          0,           0,         326,      -11.97399142,      -11.93068927,      -11.69037011,       -12.4762763,      -11.40461093
          0,           0,         327,      -11.97764949,      -11.93546784,      -11.68878309,      -12.48007105,      -11.40871575
          0,           0,         328,      -11.97841546,       -11.9379109,      -11.68925167,      -12.47903366,       -11.4097566
          0,           0,         329,      -11.97455271,      -11.93372487,      -11.68975307,      -12.45251313,      -11.40580231
          0,           0,         330,      -11.95746307,      -11.91139113,      -11.68929895,      -12.31606979,      -11.38828172
          0,           0,         331,      -11.96165638,      -11.91863352,      -11.69038389,      -12.48664164,      -11.39296663
          0,           0,         332,      -11.97124217,      -11.93127421,      -11.69091489,      -12.59825875,      -11.40215248
          0,           0,         333,      -11.97374603,      -11.93502437,      -11.69110357,       -12.6012437,      -11.40468772
          0,           0,         334,      -11.96552537,      -11.92426578,      -11.69078774,      -12.44385332,      -11.39628265
          0,           0,         335,      -11.96832992,      -11.92865638,      -11.69110965,      -12.61308916,        -11.399406
          0,           0,         336,      -11.97548094,      -11.93734308,      -11.69125853,      -12.69108026,      -11.40632559
          0,           0,         337,      -11.97719968,      -11.93952698,      -11.69130114,      -12.67605685,       -11.4080777
