"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        2615,      -14.04535656,        -13.905085,      -14.12223468
          0,           0,        2616,      -14.05440292,      -13.93198055,      -14.17653972
          0,           0,        2617,      -14.09666608,      -13.95106182,      -14.19187476
          0,           0,        2618,      -14.07429493,      -13.94582135,      -14.21579338
          0,           0,        2619,      -14.11863833,      -14.01296286,      -14.22073148
          0,           0,        2620,      -14.03026995,      -13.92342219,      -14.17432508
          0,           0,        2621,      -14.08294279,      -13.96391583,      -14.19876618
          0,           0,        2622,      -14.09992082,      -13.98019876,      -14.17842394
          0,           0,        2623,        -14.074209,      -13.94223568,      -14.19337508
          0,           0,        2624,      -14.03874773,      -13.91082295,      -14.14950757
          0,           0,        2625,      -14.13636087,      -14.02205333,      -14.21753856
          0,           0,        2626,      -14.09995591,      -13.96405716,      -14.15127737
          0,           0,        2627,      -14.06963956,      -13.93544218,      -14.17552047
          0,           0,        2628,       -14.0763164,      -13.96407222,      -14.23023419
          0,           0,        2629,      -14.19672142,      -14.09530293,      -14.23587919
          0,           0,        2630,      -14.07317737,      -13.96232258,      -14.15577823
          0,           0,        2631,      -14.06470925,      -13.93528951,      -14.17499683
          0,           0,        2632,      -14.12317338,      -13.99441678,      -14.18358081
          0,           0,        2633,      -13.99239609,      -13.87428207,      -14.11179427
          0,           0,        2634,      -14.00776523,      -13.88739961,      -14.15484066
          0,           0,        2635,      -14.07857272,      -13.95683252,      -14.12702474
          0,           0,        2636,      -14.06325142,      -13.93272352,        -14.137628
          0,           0,        2637,      -14.03187012,       -13.9140357,       -14.1956613
          0,           0,        2638,      -14.03070654,      -13.89319651,      -14.14689049
          0,           0,        2639,       -14.0339423,      -13.91280777,      -14.19541488
          0,           0,        2640,      -14.05592727,      -13.91393594,      -14.17267431
          0,           0,        2641,      -13.99858487,      -13.85857942,      -14.12508123
          0,           0,        2642,      -14.02313809,      -13.90389255,      -14.11863287
          0,           0,        2643,      -14.11595418,      -13.98170371,      -14.16334563
          0,           0,        2644,      -14.01336533,      -13.90712241,      -14.12035167
          0,           0,        2645,      -14.19091876,      -14.05553874,      -14.25074503
          0,           0,        2646,      -14.06789139,      -13.90300614,      -14.10178432
          0,           0,        2647,      -13.99842847,      -13.86822565,      -14.11299937
          0,           0,        2648,      -14.02603882,      -13.92478247,      -14.14210842
          0,           0,        2649,      -14.02097062,      -13.92101957,      -14.17832436
          0,           0,        2650,      -14.11441126,      -14.00882365,      -14.24685955
          0,           0,        2651,      -14.07462694,      -13.94465557,      -14.13879886
          0,           0,        2652,      -14.06560989,      -13.91073733,      -14.15423231
          0,           0,        2653,      -14.03416266,      -13.90845031,      -14.12926284
          0,           0,        2654,      -14.10546896,      -13.98177157,      -14.26768137
          0,           0,        2655,      -14.00632215,      -13.87297951,       -14.1535755
          0,           0,        2656,      -14.01666666,      -13.89980992,      -14.13138756
          0,           0,        2657,      -14.05005255,      -13.92202676,      -14.16413927
          0,           0,        2658,      -14.04383254,      -13.91515574,      -14.15056603
          0,           0,        2659,      -14.02622955,      -13.90109199,      -14.05653252
          0,           0,        2660,       -14.0265211,      -13.88695766,      -14.21442264
          0,           0,        2661,      -14.11371612,      -13.99579027,      -14.20351521
          0,           0,        2662,      -14.05619396,      -13.93307297,      -14.15256001
          0,           0,        2663,      -14.04577235,      -13.94084043,      -14.15976348
          0,           0,        2664,       -14.0955758,      -13.98026612,      -14.22597129
          0,           0,        2665,      -14.05509885,      -13.93639212,      -14.16117523
          0,           0,        2666,      -14.08867858,      -13.96648901,      -14.18002674
          0,           0,        2667,      -13.98200863,      -13.85043635,      -14.05917932
          0,           0,        2668,      -14.04161778,      -13.89706651,      -14.15806415
          0,           0,        2669,      -13.97428945,      -13.86904698,      -14.11855209
          0,           0,        2670,      -14.05895703,      -13.96737479,      -14.12533987
          0,           0,        2671,      -14.02798274,      -13.87976313,      -14.11193864
          0,           0,        2672,      -13.98772504,      -13.85050236,      -14.14668039
          0,           0,        2673,      -14.04558352,      -13.92005726,      -14.15897673
          0,           0,        2674,      -13.96304559,      -13.84363871,      -14.11132367
          0,           0,        2675,      -14.13723614,      -13.98992566,      -14.20555859
          0,           0,        2676,       -13.9751867,      -13.85645463,      -14.12485435
          0,           0,        2677,      -14.08440778,      -13.97542071,      -14.17251196
          0,           0,        2678,      -14.04240419,      -13.92829566,      -14.15662117
